query,top_intent
Christmas concerts in Dothan Saturday night,GET_EVENT
fun entertaining for elderly,GET_EVENT
When does the fireworks show start at Central Park on Tuesday,GET_EVENT
I am looking for something to do in Denver tomorrow night,GET_EVENT
Who is fighting this weekend in Vegas,GET_EVENT
what time does the wine festival start,GET_EVENT
Show time for Jumanji on Friday at Carmike Cinemas,GET_EVENT
"Tomorrow at 7pm near me, meet and greets",GET_EVENT
Any events for children this weekend,GET_EVENT
Romantic events this winter,GET_EVENT
can i take my kids to something fun next weekend,GET_EVENT
things to do in Boston,GET_EVENT
Any Christmas movies playing this weekend,GET_EVENT
what Christmas activities are happening tomorrow night,GET_EVENT
Dance events in Portland,GET_EVENT
Haunted houses in Charleston,GET_EVENT
When is the country music festival supposed to be back in Mountain Home Idaho,GET_EVENT
Dog-friendly events in San Antonio this weekend,GET_EVENT
Any sporting events I can attend over the weekend,GET_EVENT
What events are happening tomorrow near me,GET_EVENT
Concerts by SZA for this month,GET_EVENT
Football events in Atlanta next week,GET_EVENT
things to do in seattle next week,GET_EVENT
Any Gallery events in New York the week after Christmas,GET_EVENT
Christmas tree lightings,GET_EVENT
events at my church this weekend,GET_EVENT
What's happening in Portland this weekend,GET_EVENT
Concerts by Foo fighters,GET_EVENT
whats going on downtown this weekend,GET_EVENT
School events in Glendale next weekend,GET_EVENT
whats going on friday night,GET_EVENT
Holiday events for kids this month in Dallas,GET_EVENT
is Jay Z playing in UK this December,GET_EVENT
tell me the time and day of all events next week,GET_EVENT
Jazz concerts near me tonight,GET_EVENT
Music festivals this month in Tampa Bay,GET_EVENT
Any family events next weekend in katy,GET_EVENT
Are there any concerts by Drake tomorrow,GET_EVENT
Is there anything going on tonight,GET_EVENT
Are there any Kanye West concert events happening in Philadelphia this week,GET_EVENT
What movies are in theaters this weekend,GET_EVENT
Musicology seminars in Miami,GET_EVENT
What are the latest happenings for tomorrow,GET_EVENT
Family friendly events near me,GET_EVENT
where will the biggest new years party in DFW be,GET_EVENT
What is happening in Silver spring over the weekend,GET_EVENT
tell me what the next event is near me,GET_EVENT
what's going on at city walk Saturday night,GET_EVENT
is there something going on in Orlando,GET_EVENT
Music festivals this weekend,GET_EVENT
Christmas events at Noccalula Falls this month,GET_EVENT
Free cooking classes,GET_EVENT
Are there any charity parties happening in Seattle this week,GET_EVENT
Theater productions in Manhattan tomorrow night,GET_EVENT
When is the Lion King opening at Dr Phillips Center,GET_EVENT
Classical concerts tomorrow afternoon,GET_EVENT
Will the New Mexico wine tasting take place this weekend or next weekend,GET_EVENT
What's going on tomorrow,GET_EVENT
next roof top concert,GET_EVENT
Cookie decorating classes this weekend,GET_EVENT
is there anything going on today,GET_EVENT
St Johns county upcoming events,GET_EVENT
Any Drake concerts this year,GET_EVENT
Family Friendly movies playing in a theater not too far away from me now,GET_EVENT
Are there any good art shows tonight,GET_EVENT
"Are there any concerts coming up in Fargo, North Dakota",GET_EVENT
find something happening tonight,GET_EVENT
What is happening in downtown Rockville today,GET_EVENT
Are there any special sporting events coming up in Riverside,GET_EVENT
what's happening in new orleans tonight,GET_EVENT
Anything fun happening at the military base this week,GET_EVENT
What's fun to do in Houston this time of year,GET_EVENT
Concerts for Janet Jackson this week,GET_EVENT
concerts by earth wind and fire,GET_EVENT
What events are happening near Lake Eola tonight,GET_EVENT
Fourth of July events in Salem Oregon,GET_EVENT
Ladies night at bars near me this month,GET_EVENT
Is anything happening this weekend,GET_EVENT
christmas festival in Wisconsin Dells this month,GET_EVENT
"Renaissance fairs in Petal, MS in January",GET_EVENT
carnival's in aurora on sunday,GET_EVENT
wine festival in Philadelphia tomorrow,GET_EVENT
Are there any continuing education classes at the library this month,GET_EVENT
Live music near me this weekend,GET_EVENT
"Pet friendly events this weekend in upstate, NY",GET_EVENT
What events are occurring,GET_EVENT
anything interesting happening today,GET_EVENT
tomorrow in phoenix,GET_EVENT
what is there to do during the day,GET_EVENT
holiday markets in Hollywood for this weekend,GET_EVENT
Hot things to do in Las Vegas two weeks from now,GET_EVENT
What is happening in Tucson today,GET_EVENT
whats happening tonight,GET_EVENT
free santa events near me,GET_EVENT
What's happening in Houston tonight,GET_EVENT
events in Buffalo,GET_EVENT
What's going on in Seattle for Christmas,GET_EVENT
What concerts are playing in the city on Saturday,GET_EVENT
Music events near Decatur tonight,GET_EVENT
concerts in San Jose,GET_EVENT
Albuquerque Balloon Fiesta Kids Free Admission day and info,GET_EVENT
Art shows in Boston this weekend,GET_EVENT
Concert locations for Bruno Mars in June of 2018,GET_EVENT
what's going on in Chicago this weekend,GET_EVENT
events in Santa Barbara next week,GET_EVENT
Wine taste testing events,GET_EVENT
Are there any art walks occurring this weekend in the city of Alachua,GET_EVENT
Are there going to be any R&B concerts near me in the next week,GET_EVENT
Musical Theater recommendations please,GET_EVENT
Best parties for young adults happening in Memphis,GET_EVENT
are there any events in macon this week,GET_EVENT
What orchestras are playing in Detroit on the 10th,GET_EVENT
Pumpkin Carving parties in Toronto,GET_EVENT
Events in St Augustine tonight,GET_EVENT
What are local events for December,GET_EVENT
What's happening in Miami Sunday,GET_EVENT
Are any concerts by Mariah Carey near me,GET_EVENT
things to do in long island,GET_EVENT
The Nutcracker showtimes this weekend,GET_EVENT
Any Beyonce concerts this month,GET_EVENT
Who is playing the Comedy Store this weekend,GET_EVENT
pictures with Santa this weekend,GET_EVENT
Are there any senior events next weekend,GET_EVENT
Family events in katy next week,GET_EVENT
What are the best shows to see in Vegas tomorrow,GET_EVENT
things i can do on sunday,GET_EVENT
Christmas events in Minneapolis,GET_EVENT
What events are coming up this week in Salem,GET_EVENT
are there any hot dog eating contest in the area,GET_EVENT
Vegetarian events in Los Angeles next September,GET_EVENT
"Looking for an Open Mic event in Staten Island, family friendly",GET_EVENT
Is there a jewelry festival coming to Austin in January,GET_EVENT
Famlily ice skating this weekend,GET_EVENT
events near me tomorrow,GET_EVENT
What's happening in Florida this month,GET_EVENT
Any R. Kelly concerts going on next month near me,GET_EVENT
Where are the concerts at in Brookings tonight,GET_EVENT
Christmas caroling,GET_EVENT
Is there a New Year's party in Raleigh,GET_EVENT
things to do in Johnson city this weekend,GET_EVENT
any marathons this weekend,GET_EVENT
What concerts are in Soho this weekend,GET_EVENT
Are there any nature shows tomorrow,GET_EVENT
basketball games near me,GET_EVENT
Are there any scheduled country music concerts at the local theater this Saturday night,GET_EVENT
any big events at local bars in Salem happening next week,GET_EVENT
concerts by Kesha for this weekend,GET_EVENT
What events are in Providence on Sunday,GET_EVENT
Church events in Memphis,GET_EVENT
special events at the highland park farmers market,GET_EVENT
Are there any Christmas plays tonight,GET_EVENT
any special events at the zoo this week,GET_EVENT
what to do in boston on christmas,GET_EVENT
Any running events in Boston this weekend,GET_EVENT
Gospel Concert tonight in Dallas,GET_EVENT
Santa train rides in New Hope PA dates,GET_EVENT
Are there wine tastings in Nebraska,GET_EVENT
Christmas light displays open tonight near Naperville,GET_EVENT
Where are the good events,GET_EVENT
Kid's concerts in Ithaca on Sunday,GET_EVENT
Things to do around Rockefeller center on December 14th,GET_EVENT
Where to go for fun family activities in Indiana during Christmas,GET_EVENT
fun things to do in Olean this weekend,GET_EVENT
What's the next upcoming event in Pleasant Hill,GET_EVENT
christmas concerts,GET_EVENT
What should I see next week in Mt Dora,GET_EVENT
Comedy shows this Friday in New York,GET_EVENT
Are there any  Folk music concerts in Tulsa this month,GET_EVENT
Where is pride fest being held next year,GET_EVENT
Christmas tree lightings,GET_EVENT
fun holiday stuff to do in Philadelphia,GET_EVENT
Anything to do today,GET_EVENT
things happening in chicago during christmas week,GET_EVENT
theater events in san diego this week,GET_EVENT
What events are going on in San Francisco for Christmas,GET_EVENT
Art Shows in Brooklyn for next month,GET_EVENT
any cooking classes today in hicksville,GET_EVENT
What's happening in Seattle this weekend,GET_EVENT
Where is the winter Wonderland Craft Event being held on Saturday? What time does it start,GET_EVENT
johnson city festivals,GET_EVENT
Where are some comedians performing this week in New York City,GET_EVENT
rock concerts happening in Detroit tomorrow,GET_EVENT
family birthday party for next month,GET_EVENT
"What time is the Christmas parade in New York, and how long is it televised for",GET_EVENT
Tree lighting ceremonies,GET_EVENT
Christmas lights festival in lehigh County pennsylvania,GET_EVENT
John Legend Concert this week,GET_EVENT
Christmas Eve celebrations,GET_EVENT
What Christmas events area in Xenia this month,GET_EVENT
what is going on next weekend in hyde park,GET_EVENT
whats planned for next week,GET_EVENT
Any holiday events downtown tonight,GET_EVENT
Country concerts in town this week,GET_EVENT
What's happening at the MET this week,GET_EVENT
Country music concerts near Antioch in the next 2 months,GET_EVENT
Is there a painting event,GET_EVENT
Tonight are there any wine festivals in New Hampshire,GET_EVENT
Holiday musical show in New York City this month,GET_EVENT
big event this evening in Payson,GET_EVENT
Concerts in brookings,GET_EVENT
What's happening at Madison square garden,GET_EVENT
what events are going on near me,GET_EVENT
blue mans group performances,GET_EVENT
21 Pilot concerts next week,GET_EVENT
Check my calendar for upcoming events,GET_EVENT
Are there any events at the Art Gallery this month,GET_EVENT
Pumpkin carving parties in Toronto,GET_EVENT
Chicago concerts in the park,GET_EVENT
ANy wine tastings within the next week near me,GET_EVENT
Are there any outdoor concerts coming up around here,GET_EVENT
What can I do that is fun this weekend,GET_EVENT
What is going on Sunday,GET_EVENT
Is the Buffalo Zoo having any special events this weekend,GET_EVENT
Things to do in Bemidji tomorrow,GET_EVENT
Where are the best Christmas lights in Sacramento next friday,GET_EVENT
Nutcracker Ballet at Lincoln Center this month,GET_EVENT
concerts in the park next month,GET_EVENT
I will be in Atlanta on ThursdayIs there anything happening to doAfter six,GET_EVENT
where can we see holiday light displays in Cincinnati this weekend,GET_EVENT
What's available to participate in for Cleveland on Friday,GET_EVENT
what's happening tonight in kona,GET_EVENT
"What is there to do tomorrow in Biloxi, MS",GET_EVENT
Events for kids in Austin,GET_EVENT
community theatre events near me this week after 4pm,GET_EVENT
Upcoming events,GET_EVENT
What Christmas parades are taking place in my area,GET_EVENT
What's going on downtown this weekend,GET_EVENT
Fall festival in  is Portland next week,GET_EVENT
what's happening in Kansas City tonight,GET_EVENT
Skating events in Colorado Springs,GET_EVENT
What events do you recommend,GET_EVENT
Trans Siberia Orchestra events in Las Vegas next week,GET_EVENT
I want a list of places doing Thanksgiving dinners,GET_EVENT
Film festivals next month,GET_EVENT
any 5ks coming up,GET_EVENT
I feel like a movie,GET_EVENT
Open mic nights in Tampa Saturdays,GET_EVENT
I want to know all of the events on Ocean Park boulevard for this month,GET_EVENT
